,Date,Open,High,Low,Close,Adj Close,Volume
25,2010-02-09,107.12999725341797,108.1500015258789,106.2699966430664,107.22000122070312,81.66243743896484,337820500
26,2010-02-10,107.05000305175781,107.5999984741211,106.11000061035156,107.01000213623047,81.5024642944336,240511500
27,2010-02-11,106.87000274658203,108.25,106.25,108.12999725341797,82.35548400878906,223591600
28,2010-02-12,106.98999786376953,108.0999984741211,106.51000213623047,108.04000091552734,82.28697204589844,304622100
29,2010-02-16,108.86000061035156,109.8499984741211,107.81999969482422,109.73999786376953,83.58171081542969,159317500
30,2010-02-17,110.2699966430664,110.41000366210938,109.73999786376953,110.26000213623047,83.9777603149414,168845100
31,2010-02-18,110.08000183105469,111.13999938964844,110.04000091552734,110.91000366210938,84.47280883789062,193708600
32,2010-02-19,110.62000274658203,111.56999969482422,110.36000061035156,111.13999938964844,84.64805603027344,222684900
33,2010-02-22,111.55000305175781,111.58000183105469,110.83000183105469,111.16000366210938,84.6632308959961,132346900
34,2010-02-23,110.86000061035156,111.19999694824219,109.5199966430664,109.80999755859375,83.63501739501953,207497000
35,2010-02-24,110.13999938964844,111.0,109.86000061035156,110.81999969482422,84.4043197631836,176350700
36,2010-02-25,109.23999786376953,110.75,108.94000244140625,110.66999816894531,84.29002380371094,259634700
37,2010-02-26,110.7699966430664,111.12000274658203,110.11000061035156,110.73999786376953,84.3433609008789,173589300
38,2010-03-01,111.19999694824219,112.0,111.16999816894531,111.88999938964844,85.21922302246094,147709700
39,2010-03-02,112.37000274658203,112.73999786376953,112.0,112.19999694824219,85.45533752441406,160992400
40,2010-03-03,112.48999786376953,112.97000122070312,112.0199966430664,112.30000305175781,85.531494140625,150785000
41,2010-03-04,112.44999694824219,112.80000305175781,112.02999877929688,112.63999938964844,85.79047393798828,135770400
42,2010-03-05,113.37000274658203,114.33999633789062,113.0999984741211,114.25,87.01671600341797,176118800
43,2010-03-08,114.26000213623047,114.5199966430664,114.06999969482422,114.2699966430664,87.03192901611328,114631200
44,2010-03-09,113.93000030517578,114.98999786376953,113.87000274658203,114.45999908447266,87.17662811279297,154556700
45,2010-03-10,114.51000213623047,115.27999877929688,114.41000366210938,114.97000122070312,87.56505584716797,186088800
46,2010-03-11,114.69999694824219,115.4800033569336,114.3499984741211,115.44999694824219,87.93067169189453,160791100
47,2010-03-12,115.94999694824219,115.97000122070312,115.13999938964844,115.45999908447266,87.93826293945312,162074800
48,2010-03-15,115.26000213623047,115.56999969482422,114.5999984741211,115.48999786376953,87.96113586425781,146816800
49,2010-03-16,115.80999755859375,116.5199966430664,115.48999786376953,116.41000366210938,88.66179656982422,168673000
50,2010-03-17,116.76000213623047,117.4800033569336,116.41999816894531,117.0999984741211,89.18734741210938,177468100
51,2010-03-18,117.11000061035156,117.2699966430664,116.56999969482422,117.04000091552734,89.14166259765625,196509100
52,2010-03-19,115.97000122070312,117.29000091552734,115.5199966430664,115.97000122070312,88.6904296875,226641100
53,2010-03-22,115.30999755859375,116.80000305175781,115.23999786376953,116.58999633789062,89.16458129882812,184477800
54,2010-03-23,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,89.79169464111328,182941600
55,2010-03-24,116.97000122070312,117.43000030517578,115.58000183105469,116.83999633789062,89.35579681396484,196072600
56,2010-03-25,117.62999725341797,118.16999816894531,116.51000213623047,116.6500015258789,89.21049499511719,223396300
57,2010-03-26,116.87000274658203,117.41999816894531,116.12000274658203,116.58000183105469,89.15692901611328,205808500
58,2010-03-29,117.16999816894531,117.52999877929688,116.69000244140625,117.31999969482422,89.72286224365234,134513500
59,2010-03-30,117.45999908447266,117.83000183105469,116.91000366210938,117.4000015258789,89.78404998779297,145772500
60,2010-03-31,116.94999694824219,117.5199966430664,116.61000061035156,117.0,89.47816467285156,161078700
61,2010-04-01,117.80000305175781,118.25,117.0999984741211,117.80000305175781,90.08997344970703,161215200
62,2010-04-05,118.25,118.83999633789062,117.91999816894531,118.76000213623047,90.82415008544922,105847600
63,2010-04-06,118.41999816894531,119.25,118.29000091552734,119.04000091552734,91.03826141357422,110384200
64,2010-04-07,118.80000305175781,119.36000061035156,117.80999755859375,118.36000061035156,90.51824188232422,184576300
65,2010-04-08,117.94999694824219,118.97000122070312,117.5999984741211,118.7699966430664,90.83179473876953,158704000
66,2010-04-09,119.0199966430664,119.5999984741211,118.80000305175781,119.55000305175781,91.42832946777344,133006500
67,2010-04-12,119.69999694824219,120.05000305175781,119.55999755859375,119.73999786376953,91.57357788085938,110279000
68,2010-04-13,119.62000274658203,120.04000091552734,119.0,119.83000183105469,91.64244079589844,125043600
69,2010-04-14,120.2699966430664,121.19000244140625,120.08000183105469,121.19000244140625,92.68254852294922,161609000
70,2010-04-15,120.98999786376953,121.56999969482422,120.94999694824219,121.29000091552734,92.75901794433594,144615300
71,2010-04-16,120.86000061035156,121.29000091552734,118.75,119.36000061035156,91.28302001953125,366786700
72,2010-04-19,119.01000213623047,119.93000030517578,118.47000122070312,119.80999755859375,91.62712860107422,217947800
73,2010-04-20,120.55999755859375,120.9800033569336,119.87000274658203,120.87999725341797,92.4454345703125,157708000
74,2010-04-21,120.94999694824219,121.2300033569336,119.98999786376953,120.66000366210938,92.27722930908203,192910100
75,2010-04-22,119.80999755859375,121.16999816894531,119.12000274658203,121.0199966430664,92.55253601074219,115360300
76,2010-04-23,120.94000244140625,121.86000061035156,120.62999725341797,121.80999755859375,93.15665435791016,177335500
77,2010-04-26,121.8499984741211,122.12000274658203,121.2300033569336,121.3499984741211,92.80491638183594,143457300
78,2010-04-27,120.6500015258789,121.33999633789062,118.25,118.4800033569336,90.61001586914062,355853300
79,2010-04-28,119.05000305175781,119.68000030517578,118.2699966430664,119.37999725341797,91.29832458496094,300674100
80,2010-04-29,120.0999984741211,121.11000061035156,120.06999969482422,120.86000061035156,92.43016052246094,193775000
81,2010-04-30,120.87999725341797,121.01000213623047,118.77999877929688,118.80999755859375,90.86234283447266,270000900
82,2010-05-03,119.37999725341797,120.68000030517578,119.19999694824219,120.3499984741211,92.04012298583984,182747900
83,2010-05-04,119.01000213623047,119.02999877929688,116.91999816894531,117.5199966430664,89.87581634521484,360353400
84,2010-05-05,116.55999755859375,117.80000305175781,115.97000122070312,116.81999969482422,89.34049987792969,328973200
85,2010-05-06,116.26000213623047,117.0,105.0,112.94000244140625,86.37317657470703,647356600
86,2010-05-07,112.63999938964844,113.7699966430664,109.41000366210938,111.26000213623047,85.08836364746094,637558800
87,2010-05-10,115.80999755859375,116.6500015258789,114.91000366210938,116.16000366210938,88.83576202392578,396159600
88,2010-05-11,115.06999969482422,117.36000061035156,114.91000366210938,115.83000183105469,88.5833740234375,317849800
89,2010-05-12,116.29000091552734,117.62000274658203,116.08999633789062,117.44999694824219,89.82230377197266,235607100
90,2010-05-13,117.12999725341797,117.68000030517578,115.88999938964844,115.98999786376953,88.7057113647461,234452500
91,2010-05-14,115.12000274658203,115.33000183105469,112.87000274658203,113.88999938964844,87.09972381591797,345601400
92,2010-05-17,114.19999694824219,114.5199966430664,111.7699966430664,113.94999694824219,87.1456069946289,325739800
93,2010-05-18,114.87999725341797,115.22000122070312,112.02999877929688,112.4000015258789,85.96022033691406,360556800
94,2010-05-19,111.7699966430664,112.7699966430664,110.36000061035156,111.76000213623047,85.47078704833984,394742700
95,2010-05-20,109.37999725341797,109.88999938964844,107.47000122070312,107.54000091552734,82.24341583251953,530418300
96,2010-05-21,105.91000366210938,109.37999725341797,105.36000061035156,109.11000061035156,83.44409942626953,500909400
97,2010-05-24,108.5199966430664,109.38999938964844,107.61000061035156,107.70999908447266,82.37342071533203,269823000
98,2010-05-25,105.11000061035156,107.87000274658203,104.37999725341797,107.81999969482422,82.45755767822266,396505200
99,2010-05-26,108.4800033569336,109.47000122070312,106.8499984741211,107.16999816894531,81.96043395996094,349719300
100,2010-05-27,109.19000244140625,110.80000305175781,108.77999877929688,110.76000213623047,84.70600891113281,300870500
101,2010-05-28,110.63999938964844,110.72000122070312,108.8499984741211,109.37000274658203,83.64293670654297,297933500
102,2010-06-01,108.3499984741211,109.94999694824219,107.37000274658203,107.52999877929688,82.23577117919922,277909400
103,2010-06-02,108.08000183105469,110.33999633789062,107.51000213623047,110.33000183105469,84.37712860107422,240243700
104,2010-06-03,110.6500015258789,111.05999755859375,109.58000183105469,110.70999908447266,84.66778564453125,226618300
105,2010-06-04,108.61000061035156,109.33000183105469,106.45999908447266,106.81999969482422,81.69281005859375,398475600
106,2010-06-07,107.19999694824219,107.61000061035156,105.41000366210938,105.48999786376953,80.6756362915039,264609100
107,2010-06-08,105.56999969482422,106.83000183105469,104.6500015258789,106.62000274658203,81.53984832763672,357774300
108,2010-06-09,107.23999786376953,108.27999877929688,105.5999984741211,106.05000305175781,81.10392761230469,268023300
109,2010-06-10,107.86000061035156,109.27999877929688,106.04000091552734,109.1500015258789,83.47471618652344,317890600
110,2010-06-11,108.19000244140625,109.75,108.12000274658203,109.68000030517578,83.88003540039062,214128200
111,2010-06-14,110.5199966430664,111.12000274658203,109.4000015258789,109.51000213623047,83.75001525878906,207196100
112,2010-06-15,110.27999877929688,112.0999984741211,110.08999633789062,112.0,85.65428161621094,238268700
113,2010-06-16,111.41999816894531,112.41999816894531,111.19999694824219,111.95999908447266,85.62374114990234,216374000
114,2010-06-17,112.27999877929688,112.33000183105469,111.05000305175781,112.13999938964844,85.76136779785156,263185800
115,2010-06-18,111.83000183105469,112.12999725341797,111.37000274658203,111.7300033569336,85.85433197021484,174006600
116,2010-06-21,113.12000274658203,113.19999694824219,110.79000091552734,111.41000366210938,85.60846710205078,213140700
117,2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,84.19457244873047,239355400
118,2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,83.93331909179688,254639900
119,2010-06-24,108.69000244140625,108.83000183105469,107.13999938964844,107.41999816894531,82.54249572753906,268523600
120,2010-06-25,107.73999786376953,108.41999816894531,106.7699966430664,107.87000274658203,82.88826751708984,238726500
121,2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,82.62702178955078,169218600
122,2010-06-29,106.0199966430664,107.51000213623047,103.55000305175781,104.20999908447266,80.075927734375,373649500
123,2010-06-30,103.91999816894531,104.87999725341797,102.87999725341797,103.22000122070312,79.31515502929688,284101700
124,2010-07-01,103.1500015258789,103.48999786376953,101.12999725341797,102.76000213623047,78.96172332763672,382924800
125,2010-07-02,103.11000061035156,103.41999816894531,101.62000274658203,102.19999694824219,78.53137969970703,233385200
126,2010-07-06,103.63999938964844,104.37000274658203,101.87999725341797,102.87000274658203,79.0462875366211,256935300
127,2010-07-07,103.12999725341797,106.23999786376953,103.0199966430664,106.11000061035156,81.535888671875,253769400
128,2010-07-08,107.0,107.27999877929688,105.91000366210938,107.16000366210938,82.34269714355469,210842100
129,2010-07-09,107.12999725341797,107.97000122070312,106.93000030517578,107.95999908447266,82.95747375488281,144999900
130,2010-07-12,107.5999984741211,108.23999786376953,107.1500015258789,108.02999877929688,83.01124572753906,131283600
131,2010-07-13,109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,84.26374053955078,213025900
132,2010-07-14,109.30999755859375,110.08000183105469,108.86000061035156,109.6500015258789,84.25604248046875,184426800
133,2010-07-15,109.61000061035156,110.05999755859375,108.16999816894531,109.68000030517578,84.27910614013672,232337900
134,2010-07-16,109.08999633789062,109.20999908447266,106.44999694824219,106.66000366210938,81.95849609375,282693400
135,2010-07-19,107.05000305175781,107.62999725341797,106.22000122070312,107.29000091552734,82.44263458251953,186709000
136,2010-07-20,105.87000274658203,108.55999755859375,105.81999969482422,108.4800033569336,83.35699462890625,258162400
137,2010-07-21,109.04000091552734,109.06999969482422,106.62999725341797,107.06999969482422,82.27354431152344,264527000
138,2010-07-22,108.33999633789062,109.94000244140625,108.33000183105469,109.45999908447266,84.11006927490234,274781300
139,2010-07-23,109.23999786376953,110.56999969482422,108.93000030517578,110.41000366210938,84.84004211425781,222020800
140,2010-07-26,110.5999984741211,111.66999816894531,110.29000091552734,111.55999755859375,85.72370910644531,184445700
141,2010-07-27,112.16999816894531,112.29000091552734,111.11000061035156,111.55000305175781,85.71601104736328,204855600
142,2010-07-28,111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105469,85.16276550292969,163056200
143,2010-07-29,111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,84.74781036376953,220149100
144,2010-07-30,109.16999816894531,110.86000061035156,108.9800033569336,110.2699966430664,84.73246765136719,220070600
145,2010-08-02,111.98999786376953,112.94000244140625,111.54000091552734,112.76000213623047,86.64579772949219,188263200
146,2010-08-03,112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,86.23087310791016,146657300
147,2010-08-04,112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,86.80716705322266,158171700
148,2010-08-05,112.25,112.91000366210938,112.08000183105469,112.8499984741211,86.7149429321289,140473800
149,2010-08-06,111.73999786376953,112.56999969482422,110.91999816894531,112.38999938964844,86.36148834228516,239728300
150,2010-08-09,112.91999816894531,113.18000030517578,112.31999969482422,112.98999786376953,86.82251739501953,120800400
151,2010-08-10,112.02999877929688,112.9800033569336,111.37000274658203,112.37999725341797,86.35381317138672,242916300
152,2010-08-11,110.6500015258789,110.69000244140625,109.12000274658203,109.30000305175781,83.98710632324219,273406900
153,2010-08-12,107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341797,83.47227478027344,239542600
154,2010-08-13,108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859375,83.22637939453125,158698500
155,2010-08-16,107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623047,83.18797302246094,147895300
156,2010-08-17,109.19000244140625,110.38999938964844,108.87999725341797,109.58999633789062,84.2099380493164,172270300
157,2010-08-18,109.54000091552734,110.37999725341797,108.91000366210938,109.79000091552734,84.3636474609375,182922100
158,2010-08-19,109.22000122070312,109.48999786376953,107.43000030517578,107.87999725341797,82.8959732055664,265847600
159,2010-08-20,107.55999755859375,107.94000244140625,106.75,107.52999877929688,82.62702178955078,209714200
160,2010-08-23,108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658203,82.31196594238281,163490300
161,2010-08-24,105.94999694824219,106.38999938964844,104.97000122070312,105.52999877929688,81.09022521972656,280677800
162,2010-08-25,104.94999694824219,106.33999633789062,104.29000091552734,105.94000244140625,81.40523529052734,272234800
163,2010-08-26,106.44000244140625,106.58000183105469,104.87999725341797,105.2300033569336,80.85966491699219,224439500
164,2010-08-27,105.88999938964844,106.97000122070312,104.30999755859375,106.86000061035156,82.1121826171875,272649000
165,2010-08-30,106.58000183105469,106.91000366210938,105.30000305175781,105.30999755859375,80.9211654663086,167238600
166,2010-08-31,104.91999816894531,105.9800033569336,104.48999786376953,105.30999755859375,80.9211654663086,273933100
167,2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,83.34162902832031,256828100
168,2010-09-02,108.72000122070312,109.48999786376953,108.48999786376953,109.47000122070312,84.11774444580078,156112200
169,2010-09-03,110.54000091552734,110.98999786376953,109.94999694824219,110.88999938964844,85.20887756347656,212197300
170,2010-09-07,110.37000274658203,110.51000213623047,109.55000305175781,109.63999938964844,84.2483901977539,141973700
171,2010-09-08,109.86000061035156,110.8499984741211,109.80999755859375,110.41000366210938,84.84004211425781,149924400
172,2010-09-09,111.6500015258789,111.68000030517578,110.62000274658203,110.91999816894531,85.23192596435547,147017900
173,2010-09-10,111.12000274658203,111.61000061035156,110.87000274658203,111.4800033569336,85.66224670410156,127819000
174,2010-09-13,112.58000183105469,112.94999694824219,112.12999725341797,112.72000122070312,86.61508178710938,178503500
175,2010-09-14,112.5,113.29000091552734,112.08000183105469,112.6500015258789,86.56126403808594,209823600
176,2010-09-15,112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105469,86.8917236328125,168608400
177,2010-09-16,112.7300033569336,113.12000274658203,112.3499984741211,113.05000305175781,86.8686294555664,199962900
178,2010-09-17,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376953,86.90110778808594,195836900
179,2010-09-20,112.87999725341797,114.45999908447266,112.5199966430664,114.20999908447266,88.22980499267578,214555200
180,2010-09-21,114.30000305175781,114.83999633789062,113.51000213623047,113.9800033569336,88.05215454101562,268389100
181,2010-09-22,113.80000305175781,114.44000244140625,113.0999984741211,113.41999816894531,87.61955261230469,191322400
182,2010-09-23,112.48999786376953,113.66999816894531,112.18000030517578,112.5,86.90880584716797,202354300
183,2010-09-24,113.75,114.9000015258789,113.6500015258789,114.81999969482422,88.70105743408203,209671800
184,2010-09-27,114.86000061035156,114.98999786376953,114.16000366210938,114.2699966430664,88.27617645263672,128761800
185,2010-09-28,114.41999816894531,115.04000091552734,113.18000030517578,114.66999816894531,88.58517456054688,209207500
186,2010-09-29,114.37999725341797,114.91000366210938,114.0199966430664,114.47000122070312,88.43070983886719,179665800
187,2010-09-30,115.05000305175781,115.79000091552734,113.58999633789062,114.12999725341797,88.16801452636719,287106700
188,2010-10-01,114.98999786376953,115.12000274658203,113.93000030517578,114.61000061035156,88.53883361816406,174638700
189,2010-10-04,114.37000274658203,114.8499984741211,113.18000030517578,113.75,87.87448120117188,166153200
190,2010-10-05,114.80000305175781,116.31999969482422,114.66999816894531,116.04000091552734,89.64356994628906,229634100
191,2010-10-06,116.0199966430664,116.33000183105469,115.55999755859375,116.02999877929688,89.63579559326172,148626600
192,2010-10-07,116.5,116.52999877929688,115.19000244140625,115.88999938964844,89.52766418457031,164860000
193,2010-10-08,116.05000305175781,116.86000061035156,115.61000061035156,116.54000091552734,90.02981567382812,177760100
194,2010-10-11,116.72000122070312,116.97000122070312,116.25,116.6500015258789,90.11479949951172,103098300
195,2010-10-12,116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623047,90.39291381835938,182210000
196,2010-10-13,117.66000366210938,118.55000305175781,117.37999725341797,117.91999816894531,91.09587860107422,194347200
197,2010-10-14,117.80999755859375,118.01000213623047,116.72000122070312,117.45999908447266,90.74055480957031,217764300
198,2010-10-15,118.27999877929688,118.3499984741211,116.76000213623047,117.69999694824219,90.9259262084961,243705000
199,2010-10-18,117.73999786376953,118.66999816894531,117.30999755859375,118.27999877929688,91.37399291992188,141204800
200,2010-10-19,117.19000244140625,117.8499984741211,116.0199966430664,116.7300033569336,90.17659759521484,280604700
201,2010-10-20,116.94000244140625,118.44000244140625,116.87000274658203,117.87000274658203,91.05723571777344,200051800
202,2010-10-21,118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341797,91.25812530517578,221585500
203,2010-10-22,118.30999755859375,118.52999877929688,118.0,118.3499984741211,91.42809295654297,108212400
204,2010-10-25,119.13999938964844,119.76000213623047,118.61000061035156,118.69999694824219,91.69843292236328,151145700
205,2010-10-26,118.0999984741211,118.83999633789062,117.87000274658203,118.72000122070312,91.71389770507812,158982900
206,2010-10-27,117.88999938964844,118.51000213623047,117.26000213623047,118.37999725341797,91.45124816894531,190024000
207,2010-10-28,119.05999755859375,119.11000061035156,117.83000183105469,118.4000015258789,91.46672821044922,168576000
208,2010-10-29,118.27999877929688,118.72000122070312,118.06999969482422,118.48999786376953,91.5362319946289,144305500
209,2010-11-01,119.06999969482422,119.75,117.8499984741211,118.52999877929688,91.56712341308594,174074800
210,2010-11-02,119.41999816894531,119.75,119.0999984741211,119.47000122070312,92.2933120727539,158345900
211,2010-11-03,119.68000030517578,120.0199966430664,118.44999694824219,119.94999694824219,92.66411590576172,226702800
212,2010-11-04,121.27999877929688,122.31999969482422,119.97000122070312,122.26000213623047,94.44864654541016,215039400
213,2010-11-05,122.33999633789062,122.91999816894531,122.18000030517578,122.72000122070312,94.80398559570312,180654100
214,2010-11-08,122.33999633789062,122.69000244140625,121.94000244140625,122.48999786376953,94.6263198852539,156107100
215,2010-11-09,122.81999969482422,122.94999694824219,121.12000274658203,121.61000061035156,93.94650268554688,186621600
216,2010-11-10,121.58000183105469,122.16000366210938,120.66000366210938,122.0999984741211,94.32501983642578,221387400
217,2010-11-11,121.05000305175781,121.81999969482422,120.68000030517578,121.63999938964844,93.96965026855469,158017600
218,2010-11-12,120.81999969482422,121.3499984741211,119.6500015258789,120.19999694824219,92.85721588134766,239068800
219,2010-11-15,120.58000183105469,121.05000305175781,119.9800033569336,120.02999877929688,92.7259292602539,163940800
220,2010-11-16,119.29000091552734,119.48999786376953,117.58999633789062,118.16000366210938,91.28129577636719,299566200
221,2010-11-17,118.20999908447266,118.70999908447266,117.86000061035156,118.22000122070312,91.3276596069336,172308900
222,2010-11-18,119.36000061035156,120.38999938964844,119.3499984741211,119.95999908447266,92.67184448242188,197723700
223,2010-11-19,119.9000015258789,120.33999633789062,119.25,120.29000091552734,92.92677307128906,156852900
224,2010-11-22,119.69000244140625,120.23999786376953,118.7699966430664,120.19000244140625,92.8495101928711,181361000
225,2010-11-23,118.7699966430664,119.0199966430664,117.98999786376953,118.44999694824219,91.50531005859375,222309000
226,2010-11-24,119.19999694824219,120.2300033569336,119.18000030517578,120.19999694824219,92.85721588134766,140046100
227,2010-11-26,119.16000366210938,119.80999755859375,118.80000305175781,118.80000305175781,91.77571105957031,76007800
228,2010-11-29,118.5,119.4800033569336,117.73999786376953,119.16000366210938,92.05380249023438,223642300
229,2010-11-30,117.9800033569336,119.16999816894531,117.80999755859375,118.48999786376953,91.5362319946289,233930700
230,2010-12-01,120.19999694824219,121.23999786376953,120.19000244140625,121.01000213623047,93.48299407958984,221037200
231,2010-12-02,121.19999694824219,122.6500015258789,121.12999725341797,122.55999755859375,94.68038177490234,191213600
232,2010-12-03,122.13999938964844,123.02999877929688,122.11000061035156,122.88999938964844,94.9353256225586,151288900
233,2010-12-06,122.62999725341797,123.04000091552734,122.5,122.76000213623047,94.83488464355469,103050500
234,2010-12-07,123.94000244140625,124.01000213623047,122.76000213623047,122.83000183105469,94.88898468017578,206581000
235,2010-12-08,122.9800033569336,123.37999725341797,122.41000366210938,123.27999877929688,95.2365951538086,138019200
236,2010-12-09,123.97000122070312,124.0199966430664,123.1500015258789,123.76000213623047,95.607421875,123705100
237,2010-12-10,124.13999938964844,124.5999984741211,123.7300033569336,124.4800033569336,96.16365051269531,117571700
238,2010-12-13,125.05000305175781,125.19999694824219,124.5199966430664,124.55999755859375,96.2254409790039,133812700
239,2010-12-14,124.75,125.2300033569336,124.29000091552734,124.66999816894531,96.31044006347656,147249600
240,2010-12-15,124.44000244140625,124.93000030517578,123.88999938964844,124.0999984741211,95.87007141113281,160823100
241,2010-12-16,124.18000030517578,124.91000366210938,123.75,124.81999969482422,96.42630004882812,185035200
242,2010-12-17,124.08000183105469,124.45999908447266,123.81999969482422,124.30000305175781,96.52957153320312,141075300
243,2010-12-20,124.63999938964844,124.9000015258789,123.9800033569336,124.5999984741211,96.76256561279297,119085500
244,2010-12-21,124.98999786376953,125.47000122070312,124.87000274658203,125.38999938964844,97.37606811523438,94965500
245,2010-12-22,125.4800033569336,125.81999969482422,125.41000366210938,125.77999877929688,97.67893981933594,78878100
246,2010-12-23,125.63999938964844,125.77999877929688,125.29000091552734,125.5999984741211,97.5391616821289,70053700
247,2010-12-27,125.12999725341797,125.7699966430664,125.04000091552734,125.6500015258789,97.5779800415039,58126000
248,2010-12-28,125.9000015258789,125.94999694824219,125.5,125.83000183105469,97.71778106689453,55309100
249,2010-12-29,125.9800033569336,126.19999694824219,125.9000015258789,125.91999816894531,97.78765869140625,58033100
250,2010-12-30,125.80000305175781,126.12999725341797,125.52999877929688,125.72000122070312,97.63233947753906,76616900
251,2010-12-31,125.52999877929688,125.87000274658203,125.33000183105469,125.75,97.65562438964844,91218900
252,2011-01-03,126.70999908447266,127.5999984741211,125.69999694824219,127.05000305175781,98.66519165039062,138725200
253,2011-01-04,127.33000183105469,127.37000274658203,126.19000244140625,126.9800033569336,98.61083984375,137409700
254,2011-01-05,126.58000183105469,127.72000122070312,126.45999908447266,127.63999938964844,99.12336730957031,133975300
255,2011-01-06,127.69000244140625,127.83000183105469,127.01000213623047,127.38999938964844,98.92923736572266,122519000
256,2011-01-07,127.55999755859375,127.7699966430664,126.1500015258789,127.13999938964844,98.735107421875,156034600
257,2011-01-10,126.58000183105469,127.16000366210938,126.19999694824219,126.9800033569336,98.61083984375,122401700
258,2011-01-11,127.44000244140625,127.73999786376953,126.94999694824219,127.43000030517578,98.96031188964844,110287000
259,2011-01-12,128.2100067138672,128.72000122070312,127.45999908447266,128.5800018310547,99.8533706665039,107929200
260,2011-01-13,128.6300048828125,128.69000244140625,128.0500030517578,128.3699951171875,99.69029235839844,129048400
261,2011-01-14,128.19000244140625,129.3300018310547,128.10000610351562,129.3000030517578,100.41252136230469,117677900
262,2011-01-18,129.17999267578125,129.63999938964844,129.02999877929688,129.52000427246094,100.5833511352539,114401300
263,2011-01-19,129.41000366210938,129.5399932861328,127.91000366210938,128.25,99.59712219238281,151958400
264,2011-01-20,127.95999908447266,128.39999389648438,127.12999725341797,128.0800018310547,99.46504974365234,175745700
265,2011-01-21,128.8800048828125,129.1699981689453,128.22999572753906,128.3699951171875,99.69029235839844,151462900
