2024-01-03,-0.008200343762215824
2024-01-04,-0.003226189512527422
2024-01-05,0.0013686967632126118
2024-01-08,0.014175066094933778
2024-01-09,-0.0015182736846906298
2024-01-10,0.005639441015635015
2024-01-11,-0.0004406170058625385
2024-01-12,0.0006924314345515847
2024-01-16,-0.0036779329063602734
2024-01-17,-0.005574226400250521
2024-01-18,0.008853494113060844
2024-01-19,0.01238904425663825
2024-01-22,0.0021121247357207005
2024-01-23,0.0029122461655767423
2024-01-24,0.001092623777576838
2024-01-25,0.005424129477656146
2024-01-26,-0.0012711668744349836
2024-01-29,0.007888117270414332
2024-01-30,-0.0007737329973806378
2024-01-31,-0.016451860781814546
2024-02-01,0.013003167280326876
2024-02-02,0.010472430575884805
2024-02-05,-0.003647827590485898
2024-02-06,0.0028990028325197284
2024-02-07,0.008305807687953718
2024-02-08,0.000441601991270951
2024-02-09,0.005762866289468373
2024-02-12,-0.000439063859755461
2024-02-13,-0.013868751447929
2024-02-14,0.00904649341088071
2024-02-15,0.006876081386518699
2024-02-16,-0.004992391127783245
2024-02-20,-0.005520621393991001
2024-02-21,0.0009054071607582487
2024-02-22,0.02048427864505493
2024-02-23,0.0006894448786928565
2024-02-26,-0.0036692478065964247
2024-02-27,0.001855970806965476
2024-02-28,-0.0013224635988648373
2024-02-29,0.003588516150437065
2024-03-01,0.009344440576483228
2024-03-04,-0.0010730048261239002
2024-03-05,-0.010044399384975096
2024-03-06,0.005054366082420724
2024-03-07,0.00987754137368691
2024-03-08,-0.006020253931341101
2024-03-11,-0.0008602562239971904
2024-03-12,0.010699956943798212
2024-03-13,-0.0015688715228576579
2024-03-14,-0.0019786324177880855
2024-03-15,-0.0068902369556962315
2024-03-18,0.005925436192128545
2024-03-19,0.005541836427601967
2024-03-20,0.009206675282468494
2024-03-21,0.0032993087508932243
2024-03-22,-0.0018975665016552376
2024-03-25,-0.002766680589287635
2024-03-26,-0.0018485966252769508
2024-03-27,0.00836865155803262
2024-03-28,-0.00019108108481457212
2024-04-01,-0.0017414384093824126
2024-04-02,-0.006378285679940088
2024-04-03,0.0010978527565526962
2024-04-04,-0.012281245501288219
2024-04-05,0.010392733837793294
2024-04-08,0.0005591344862886084
2024-04-09,0.001156137097229625
2024-04-10,-0.01006360396806851
2024-04-11,0.007518621185719981
2024-04-12,-0.01389925671468204
2024-04-15,-0.012607245695544451
2024-04-16,-0.0018254800636765731
2024-04-17,-0.0059357692713622465
2024-04-18,-0.0020599104049118036
2024-04-19,-0.008766610997182725
2024-04-22,0.009166933493101078
2024-04-23,0.011796766028527795
2024-04-24,-0.00047475875525320577
2024-04-25,-0.0038061449900951973
2024-04-26,0.009429380778690863
2024-04-29,0.003535217689813793
2024-04-30,-0.015968121300713702
2024-05-01,-0.0032523485023531287
2024-05-02,0.009309889282931794
2024-05-03,0.012319168751788215
2024-05-06,0.010273768012560351
2024-05-07,0.001102912970237791
2024-05-08,9.664066452457535e-05
2024-05-09,0.005745399631590059
2024-05-10,0.0012872199747794113
2024-05-13,0.0001344042451048703
2024-05-14,0.004577518395530116
2024-05-15,0.012306982621198318
2024-05-16,-0.002059674200958048
2024-05-17,0.0014365603582645336
2024-05-20,0.001151554460953018
2024-05-21,0.002449574361060285
2024-05-22,-0.0028835636351267693
2024-05-23,-0.007331204100302949
2024-05-24,0.0065947823586036845
2024-05-28,0.0006986190108836466
2024-05-29,-0.007027227123601124
2024-05-30,-0.006655774808494563
2024-05-31,0.00906697426057953
2024-06-03,0.0008149753596025298
2024-06-04,0.0011172480127994953
2024-06-05,0.011815080266284549
2024-06-06,-1.8787718434473474e-05
2024-06-07,-0.0012163046740351407
2024-06-10,0.003084932982041166
2024-06-11,0.0024054039797378754
2024-06-12,0.008179510095421377
2024-06-13,0.0020114041657095373
2024-06-14,0.0006082987765829472
2024-06-17,0.007927338101289916
2024-06-18,0.002537537341733427
2024-06-20,-0.0027202598375776327
2024-06-21,-0.0013415877931378458
2024-06-24,-0.003255921050573872
2024-06-25,0.00384339724601031
2024-06-26,0.0012473406897442483
2024-06-27,0.0015752611692489297
2024-06-28,-0.0039428154326423956
2024-07-01,0.0020559212436068197
2024-07-02,0.006707277358176147
2024-07-03,0.0044525586250937785
2024-07-05,0.005749884929097789
2024-07-08,0.00115327735728672
2024-07-09,0.0009720408297133932
2024-07-10,0.009846640477821206
2024-07-11,-0.00865993361869451
2024-07-12,0.006287621187688286
2024-07-15,0.0027462935474587844
2024-07-16,0.005912664727233704
2024-07-17,-0.014120229204740023
2024-07-18,-0.007714686194838795
2024-07-19,-0.006662609281388092
2024-07-22,0.010257083611738186
2024-07-23,-0.0015699183694821606
2024-07-24,-0.022923189447319095
2024-07-25,-0.005223965551676425
2024-07-26,0.011137501603282165
2024-07-29,0.0005875516708876887
2024-07-30,-0.0050792902977653005
2024-07-31,0.01612392453282636
2024-08-01,-0.014262292019582587
2024-08-02,-0.01879385532663216
2024-08-05,-0.02955619940449281
2024-08-06,0.009177364575715026
2024-08-07,-0.006706565595903393
2024-08-08,0.02285428117771665
2024-08-09,0.004399863131263595
2024-08-12,0.0005252981164490039
2024-08-13,0.016311960193172857
2024-08-14,0.0031497514540824133
2024-08-15,0.016994959608067708
2024-08-16,0.002239510653563948
2024-08-19,0.009515984925739844
2024-08-20,-0.0016273473468553532
2024-08-21,0.003430559948239546
2024-08-22,-0.007879405998870668
2024-08-23,0.010569182062381522
2024-08-26,-0.0023866354554944813
2024-08-27,0.0013722400959114791
2024-08-28,-0.005822183951645687
2024-08-29,8.94484546176394e-05
