Date,Open,High,Low,Close,Volume
2010-04-29,91.57310485839844,91.76252465071175,90.97453762101237,90.99726707118865,193775000
2010-04-30,90.01988983154297,91.68678802005677,89.99716037389734,91.58828599607875,270000900
2010-05-03,91.18669128417969,91.43672680950684,90.31535904117011,90.45174152947277,182747900
2010-05-04,89.04246520996094,90.1865625255066,88.58785880437856,90.17141148359529,360353400
2010-05-05,88.5120849609375,89.2546131292093,87.86805878943763,88.31508674802724,328973200
2010-05-06,85.57229614257812,88.64847204050564,79.55632106199224,88.08779101540814,647356600
2010-05-07,84.29939270019531,86.20116340435202,82.89768728162322,85.34498795596953,637558800
2010-05-10,88.01203155517578,88.38329279905021,87.06493241626748,87.74683917177394,396159600
2010-05-11,87.76197814941406,88.92122633481193,87.06491471227241,87.18614037147246,317849800
2010-05-12,88.98943328857422,89.11824316548466,87.95898895709728,88.11052828857001,235607100
2010-05-13,87.88320922851562,89.16368893271606,87.80744246426377,88.74696305838053,234452500
2010-05-14,86.29210662841797,87.38316681706439,85.51927618188348,87.22405483632596,345601400
2010-05-17,86.33757019042969,86.76944724157838,84.68582877398399,86.52699005112008,325739800
2010-05-18,85.16315460205078,87.29980999998472,84.88281117960791,87.04219603167395,360556800
2010-05-19,84.6782455444336,85.44349752379676,83.61749330118964,84.68581817585604,394742700
2010-05-20,81.48082733154297,83.26137241494554,81.42779001520788,82.87495437842763,530418300
2010-05-21,82.67037963867188,82.8749504833113,79.82908258147428,80.24580846211673,500909400
2010-05-24,81.60962677001953,82.88252807021719,81.53386000537408,82.22334507847128,269823000
2010-05-25,81.6929931640625,81.73087944654252,79.08657416271234,79.63968267149099,396505200
2010-05-26,81.20048522949219,82.94314984667014,80.95802809655416,82.1930489948672,349719300
2010-05-27,83.92056274414062,83.9508706104876,82.42035515345476,82.73100644803543,300870500
2010-05-28,82.86738586425781,83.89025174760577,82.47338939708273,83.82963601717357,297933500
2010-06-01,81.4732666015625,83.30684939921929,81.35204090104591,82.09456349087742,277909400
2010-06-02,83.59476470947266,83.60233734097335,81.45810915742624,81.88998615898983,240243700
2010-06-03,83.8826675415039,84.14785411803284,83.02649208567223,83.83720863713718,226618300
2010-06-04,80.9352798461914,82.83705597323436,80.66251491240705,82.29152610566564,398475600
2010-06-07,79.92761993408203,81.53390277813747,79.8670099589498,81.22325136529946,264609100
2010-06-08,80.78377532958984,80.94288730128788,79.29114606760645,79.98820969046491,357774300
2010-06-09,80.35188293457031,82.04150434416479,80.0109238199851,81.25351726814826,268023300
2010-06-10,82.70072174072266,82.79921799845683,80.34433794324575,81.72331445470435,317890600
2010-06-11,83.10224151611328,83.15527882035427,81.92026400409566,81.97330130833663,214128200
2010-06-14,82.9734878540039,84.19335237306183,82.89014264234385,83.73874002559378,207196100
2010-06-15,84.86006927490234,84.9358360377711,83.41289924738521,83.55686014327928,238268700
2010-06-16,84.82975006103516,85.17828174809492,84.25391233515556,84.42060265953907,216374000
2010-06-17,84.96615600585938,85.11011692226641,84.1402883458353,85.07223064511689,263185800
2010-06-18,85.05828857421875,85.3627976161312,84.78422578998742,85.13441583469687,174006600
2010-06-21,84.8146743774414,86.1773679660854,84.34267608881413,86.11646964508304,213140700
2010-06-22,83.41388702392578,85.18768012461443,83.2920846050673,84.81465259368191,239355400
2010-06-23,83.15505981445312,83.76408357306757,82.58409677367537,83.46718325651403,254639900
2010-06-24,81.77713775634766,82.85055114006346,81.56397913470853,82.74397182924389,268523600
2010-06-25,82.1197280883789,82.53843091014886,81.28231082856409,82.02075742596217,238726500
2010-06-28,81.86088562011719,82.46230080955196,81.56398525937736,82.24152770395156,169218600
2010-06-29,79.33341217041016,81.84565192253315,78.83096770486746,80.71133447733732,373649500
2010-06-30,78.57972717285156,79.84345546016131,78.3208876197515,79.11262359374085,284101700
2010-07-01,78.22953033447266,78.78526429442182,76.98863393729012,78.52643057239287,382924800
2010-07-02,77.80326080322266,78.73202867004252,77.3617202798998,78.49603237239246,233385200
2010-07-06,78.31327819824219,79.45520406740687,77.55960294273606,78.89946425550052,256935300
2010-07-07,80.77986145019531,80.8788262985565,78.42749041144236,78.51123213241611,253769400
2010-07-08,81.57920837402344,81.67055875041733,80.6276032323414,81.45740012798245,210842100
2010-07-09,82.188232421875,82.19584688930921,81.40411071212154,81.55636521198434,144999900
2010-07-12,82.24150848388672,82.40137742475888,81.57158066383161,81.9141561359668,131283600
2010-07-13,83.48241424560547,83.80976082123348,82.92667431665205,83.09415774203902,213025900
2010-07-14,83.47482299804688,83.80217547286816,82.87340771601994,83.21598332095792,184426800
2010-07-15,83.49765014648438,83.78693604759886,82.348109393926,83.44436048553862,232337900
2010-07-16,81.19856262207031,83.1398335378739,81.03868785438307,83.0484773575007,282693400
2010-07-19,81.67817687988281,81.9370107021195,80.86360307440692,81.4954703107665,186709000
2010-07-20,82.5841293334961,82.64502766767198,80.55911016257649,80.59717670355776,258162400
2010-07-21,81.51069641113281,83.03326476162236,81.17572951542117,83.010427165667,264527000
2010-07-22,83.33014678955078,83.6955656688428,82.46989795174072,82.4775066099601,274781300
2010-07-23,84.05339813232422,84.17520059397913,82.92669486929184,83.1626911318431,222020800
2010-07-26,84.9288558959961,85.01259761515588,83.96202760406523,84.19802382634994,184445700
2010-07-27,84.92123413085938,85.48458267524579,84.58626730591476,85.39322650258741,204855600
2010-07-28,84.37311553955078,85.00498271660241,84.09143834049321,84.74614311052368,163056200
2010-07-29,83.96202850341797,85.12679230839707,83.29210055110069,84.89840474312636,220149100
2010-07-30,83.94681549072266,84.39597623878001,82.96476387494371,83.10940393945526,220070600
2010-08-02,85.8423843383789,85.97941568890387,84.9136169412804,85.25619241352484,188263200
2010-08-03,85.43130493164062,85.85000771303264,85.1496277161269,85.62924042924857,146657300
2010-08-04,86.00225067138672,86.10882996210358,85.38561251679118,85.66728386734187,158171700
2010-08-05,85.9109115600586,85.95659255667454,85.32472534474206,85.45414225085733,140473800
2010-08-06,85.56072998046875,85.69776136752441,84.44164128753721,85.06589409342683,239728300
2010-08-09,86.01750946044922,86.16215533274028,85.50745038508555,85.96421979299538,120800400
2010-08-10,85.55313873291016,86.00991401916426,84.7842456712031,85.28669035468796,242916300
2010-08-11,83.20836639404297,84.26655098024644,83.07133500405286,84.23609891490003,273406900
2010-08-12,82.69831085205078,82.99521126236762,81.91418895771974,81.95225549571451,239542600
2010-08-13,82.45467376708984,82.9495095622385,82.35570893131467,82.43945064163843,158698500
2010-08-16,82.4166030883789,82.68305131259821,81.5944150181002,81.89131529767823,147895300
2010-08-17,83.42909240722656,84.03812179641807,82.88858158318308,83.12458352076551,172270300
2010-08-18,83.58137512207031,84.0305299160103,82.91144726041641,83.39105411281379,182922100
2010-08-19,82.12731170654297,83.35297934966925,81.78473624699356,83.14743523556675,265847600
2010-08-20,81.86088562011719,82.17301491676726,81.26708489863753,81.8837232158453,209714200
2010-08-23,81.5487289428711,82.65258821348678,81.51066242672508,82.24910869813256,163490300
2010-08-24,80.33833312988281,80.99303810785615,79.91201577050981,80.65807114941256,280677800
2010-08-25,80.65043640136719,80.95494538348836,79.39431652163945,79.89676098864862,272234800
2010-08-26,80.10993957519531,81.13767209195305,79.8434854565113,81.03109276773448,224439500
2010-08-27,81.350830078125,81.43457180477752,79.40955304483482,80.61238347480962,272649000
2010-08-30,80.17082214355469,81.38888128064832,80.16321348484675,81.13765614801252,167238600
2010-08-31,80.17082214355469,80.68088687567062,79.54656944945559,79.87392182612562,273933100
2010-09-01,82.56884765625,82.6830413981184,81.198540178234,81.25182981668793,256828100
2010-09-02,83.33776092529297,83.35298404980739,82.59170004509386,82.76679792175781,156112200
2010-09-03,84.41877746582031,84.49490469983795,83.7031686881562,84.1523292426908,212197300
2010-09-07,83.46717071533203,84.12948983404799,83.39865794863842,84.02291054710089,141973700
2010-09-08,84.05339813232422,84.38835925797872,83.59662292873884,83.63468946508361,149924400
2010-09-09,84.44161987304688,85.02019733923588,84.21323815796363,84.99735974854116,147017900
2010-09-10,84.86792755126953,84.96689236247084,84.4035439304708,84.5938648961052,127819000
2010-09-13,85.81194305419922,85.98703514132266,85.36278242348476,85.70536374687103,178503500
2010-09-14,85.75865936279297,86.24588074677713,85.3247276361778,85.64446558039171,209823600
2010-09-15,86.08598327636719,86.18494809068008,85.24857216287344,85.50740589636955,168608400
2010-09-16,86.06316375732422,86.11645340823968,85.53026144003331,85.81955309483409,199962900
2010-09-17,86.09532928466797,86.60046959667339,85.85806959588307,86.51627954467249,195836900
2010-09-20,87.41169738769531,87.60303723991579,86.11823811813164,86.39376797246744,214555200
2010-09-21,87.2356948852539,87.89389880770241,86.87597491791404,87.48060973802541,268389100
2010-09-22,86.80709075927734,87.58776087816128,86.56217590299097,87.09793116558855,191322400
2010-09-23,86.10296630859375,86.99843575678766,85.85805143799632,86.09531107660383,202354300
2010-09-24,87.87860870361328,87.93983888673044,86.98313917264338,87.059673981924,209671800
2010-09-27,87.45763397216797,88.00869378725189,87.37344979302516,87.90919914700675,128761800
2010-09-28,87.76378631591797,88.04697147773759,86.62340211590795,87.57244641071753,209207500
2010-09-29,87.61072540283203,87.94748553788519,87.26631003582828,87.54183999373885,179665800
2010-09-30,87.35051727294922,88.62101742233831,86.93722225468646,88.05465277030368,287106700
2010-10-01,87.7178726196289,88.10820768797689,87.19742780824191,88.00870719334512,174638700
2010-10-04,87.0596694946289,87.90156403178564,86.62341468106024,87.53419463048115,166153200
2010-10-05,88.81233215332031,89.02663191541305,87.76378735824592,87.86328784723938,229634100
2010-10-06,88.80469512939453,89.03430540113051,88.44497509531631,88.79703989654152,148626600
2010-10-07,88.69754791259766,89.18737772385266,88.16179838129746,89.16441786383008,164860000
2010-10-08,89.19501495361328,89.43992980980663,88.48323024042159,88.81999035739896,177760100
2010-10-11,89.27924346923828,89.52415843100924,88.97309830721626,89.33281843464964,103098300
2010-10-12,89.55473327636719,89.81495275161588,88.51384369691115,88.98836293747773,182210000
2010-10-13,90.251220703125,90.73340108478762,89.83792573565627,90.05223137152383,194347200
2010-10-14,89.8991470336914,90.32009719208018,89.33278250723,90.16702175301566,217764300
2010-10-15,90.08281707763672,90.58030195507203,89.36338306829163,90.52672701991624,243705000
2010-10-18,90.52671813964844,90.82520786898311,89.78431851157981,90.11342332074747,141204800
2010-10-19,89.34043884277344,90.19763795520156,88.79702832641931,89.69250359812513,280604700
2010-10-20,90.21295928955078,90.64921413018897,89.44759951023944,89.50117446122196,200051800
2010-10-21,90.41193389892578,91.1466784666597,89.70780441808462,90.61858427564421,221585500
2010-10-22,90.58030700683594,90.71807196766703,90.31243231611725,90.54969192229233,108212400
2010-10-25,90.84817504882812,91.65946013178407,90.7792954930687,91.18493511493173,151145700
2010-10-26,90.86349487304688,90.95533429019014,90.21294036494996,90.38896980729488,158982900
2010-10-27,90.603271484375,90.70277197402733,89.74607243032803,90.22824689822946,190024000
2010-10-28,90.61857604980469,91.16198065455475,90.18232131983744,91.12371033960507,168576000
2010-10-29,90.6874771118164,90.8635124274009,90.3660274112516,90.526752261534,144305500
2010-11-01,90.71810913085938,91.6518491546453,90.19766415887537,91.13140418266131,174074800
2010-11-02,91.4375228881836,91.65182266661354,91.15433770141202,91.39925256807925,158345900
2010-11-03,91.80489349365234,91.85846843897475,90.656853945974,91.59824894433193,226702800
2010-11-04,93.57286834716797,93.61878805560367,91.82019412469603,92.82281335374543,215039400
2010-11-05,93.92494201660156,94.07801161878777,93.51164708362154,93.6341015975243,180654100
2010-11-08,93.74890899658203,93.90198444171853,93.3279646607268,93.63410387253745,156107100
2010-11-09,93.07542419433594,94.10100372679267,92.70039945298431,94.00150903519453,186621600
2010-11-10,93.45042419433594,93.4963497499579,92.34831012634388,93.05243969407826,221387400
2010-11-11,93.09834289550781,93.23610785947226,92.36359836744087,92.64678352648738,158017600
2010-11-12,91.9962158203125,92.87638047301212,91.57527157022484,92.47074084470421,239068800
2010-11-15,91.86612701416016,92.6467972049612,91.82786253138367,92.28707719932065,163940800
2010-11-16,90.43490600585938,91.45282998087397,89.9986453661273,91.29976037478745,299566200
2010-11-17,90.4808349609375,90.85585962161377,90.20530497045606,90.47317972808197,172308900
2010-11-18,91.81254577636719,92.14165066969919,91.3456759081699,91.35333113989321,197723700
2010-11-19,92.06509399414062,92.10335846520321,91.26911942174657,91.76660425939654,156852900
2010-11-22,91.98855590820312,92.02682037789113,90.90174103078238,91.60587617594733,181361000
2010-11-23,90.65687561035156,91.09313050915242,90.30481076563792,90.90179053881462,222309000
2010-11-24,91.9962158203125,92.01918151182709,91.21555164648613,91.23085626826588,140046100
2010-11-26,90.92472839355469,91.69773743272981,90.92472839355469,91.20025833359576,76007800
2010-11-29,91.20025634765625,91.4451711957784,90.11344123483553,90.6951161888371,223642300
2010-11-30,90.6874771118164,91.20792198668725,90.16703223694554,90.29714783508697,233930700
2010-12-01,92.61615753173828,92.79218695209482,91.98856295632196,91.99621234730806,221037200
2010-12-02,93.80247497558594,93.87136037912009,92.7080104642171,92.76158540508563,191213600
2010-12-03,94.0550308227539,94.16218068827551,93.45805133221079,93.48101118350402,151288900
2010-12-06,93.95555877685547,94.16985855942211,93.75656361908737,93.85605827835586,103050500
2010-12-07,94.00910949707031,94.9122339474666,93.9555345652345,94.85865901563079,206581000
2010-12-08,94.353515625,94.43005040504451,93.68765661546041,94.12391128486647,138019200
2010-12-09,94.72093200683594,94.91992135379029,94.25406205418648,94.88165686671383,123705100
2010-12-10,95.27198028564453,95.36381971471556,94.69796049702558,95.01175494507035,117571700
2010-12-13,95.33321380615234,95.8230436058074,95.30259871376992,95.7082443084131,133812700
2010-12-14,95.41737365722656,95.8459789757239,95.12653913047083,95.47860382261618,147249600
2010-12-15,94.98113250732422,95.61638242566461,94.8204076796533,95.2413578277658,160823100
2010-12-16,95.53218078613281,95.60106618346639,94.71324628415418,95.04235113107438,185035200
2010-12-17,95.63453674316406,95.75763526362876,95.26522944188916,95.46527114132725,141075300
2010-12-20,95.86536407470703,96.09618190883613,95.38834916008754,95.89614017725367,119085500
2010-12-21,96.47315979003906,96.53471198294442,96.07308227603461,96.16540469545245,94965500
2010-12-22,96.77323150634766,96.80400760665265,96.4885628509231,96.5424195589716,78878100
2010-12-23,96.63473510742188,96.77322461396038,96.39622768447134,96.66551120553494,70053700
2010-12-27,96.67320251464844,96.76552493505244,96.20387731112721,96.27311912643022,58126000
2010-12-28,96.81168365478516,96.90400606721643,96.55778528071963,96.86554035201665,55309100
2010-12-29,96.88092803955078,97.0963548342036,96.86554292704983,96.92709511693347,58033100
2010-12-30,96.72703552246094,97.04248016480435,96.58085056604344,96.78858770094608,76616900
2010-12-31,96.7501449584961,96.84247325374245,96.42700473004471,96.5808793521814,91218900
2011-01-03,97.75032043457031,98.17347846276536,96.7116464791394,97.4887266057405,138725200
2011-01-04,97.69647216796875,97.99653173253824,97.08865754821687,97.96575564002606,137409700
2011-01-05,98.20429992675781,98.26585213491475,97.29642540123861,97.38875371347403,133975300
2011-01-06,98.01190948486328,98.35044060714016,97.71954543285807,98.24272722640461,122519000
2011-01-07,97.81956481933594,98.30427504005772,97.05787565250485,98.14270496648379,156034600
2011-01-10,97.69647216796875,97.83496164930386,97.09634716889033,97.38871711278637,122401700
2011-01-11,98.04268646240234,98.28119382619839,97.6733792465816,98.0503819525071,110287000
2011-01-12,98.92750549316406,99.03521890264653,98.06579234736371,98.64283685522062,107929200
2011-01-13,98.76594543457031,99.01215426159098,98.51974834743267,98.96599304149537,129048400
2011-01-14,99.4814682006836,99.50454880809461,98.55820868459767,98.62745050683074,117677900
2011-01-18,99.65071868896484,99.7430411045953,99.27371592534062,99.38911894487869,114401300
2011-01-19,98.67362213134766,99.66612357437178,98.4120340598384,99.56611151166703,151958400
2011-01-20,98.54283142089844,98.78902851419062,97.81191215477739,98.45050310845762,175745700
2011-01-21,98.76594543457031,99.38145576223894,98.65823200771952,99.15833928514913,151462900
2011-01-24,99.32757568359375,99.44297869986613,98.68128357282966,98.70436417608414,113715500
2011-01-25,99.38142395019531,99.4660567399073,98.56587801654132,99.0659733940071,167552200
2011-01-26,99.76611328125,100.05848322588983,99.4275821326942,99.62762966950204,141281500
2011-01-27,100.0123291015625,100.18159468782223,99.61224573950497,99.78920094700206,123302700
2011-01-28,98.26579284667969,100.28927791190154,98.10422280020651,100.12770199549026,295637300
2011-01-31,99.00443267822266,99.08137585592294,98.28891043310867,98.53511920984508,149249200
2011-02-01,100.58935546875,100.76631065478088,99.54299185329549,99.60454403536674,167194300
2011-02-02,100.39701843261719,100.66629604630464,100.27391405727924,100.32776488406498,118323600
2011-02-03,100.62012481689453,100.77399940079852,99.68917595335462,100.22004150684161,145886700
2011-02-04,100.9048080444336,100.94327963096862,100.19697546373268,100.65861102239325,134634800
2011-02-07,101.53575134277344,101.8665812965773,101.12027681952581,101.12797818395786,112439100
2011-02-08,101.9973373413086,102.05118816664186,101.3510452581558,101.62802422525583,99072800
2011-02-09,101.76653289794922,102.04351190130026,101.25873610182555,101.72037168737081,146436700
2011-02-10,101.80500793457031,101.9204109649247,101.02023210851748,101.25104990910725,162708500
2011-02-11,102.41281127929688,102.54360528661557,101.38183846404569,101.40491906887367,137710300
2011-02-14,102.65901947021484,102.74365227707752,102.23586717578316,102.35127021246787,101690700
2011-02-15,102.33586120605469,102.49743716884106,101.80499559090995,102.34356256706522,119575400
2011-02-16,102.98213958740234,103.10523220848415,102.47434290335154,102.6820800449865,130183500
2011-02-17,103.28990936279297,103.4283929916005,102.5897663774739,102.68210053655928,109810500
2011-02-18,103.50533294677734,103.62843732847368,103.14372116296936,103.38222856508101,130002400
2011-02-22,101.42800903320312,103.52842644553309,101.15103000982806,102.42051035203288,233116400
2011-02-23,100.8047866821289,101.61264296511239,100.18158695350357,101.36643422596819,227584000
2011-02-24,100.7355728149414,101.12796668002525,99.78923254835024,100.6971129566954,260431400
2011-02-25,101.81266021728516,101.8742123908605,101.09712647186383,101.15867864543918,141686900
2011-02-28,102.44358825683594,102.57439401265516,101.85117037403668,102.18970158699692,141585500
2011-03-01,100.7355728149414,102.85908293690062,100.70480258036791,102.76676049329664,258565500
2011-03-02,100.95095825195312,101.42028332624837,100.28928702819059,100.59703617138732,200277400
2011-03-03,102.68975067138672,102.80515365101763,101.85881399841661,101.86650361710005,176480100
2011-03-04,101.92039489746094,102.81288399110647,101.25103394716636,102.61283645018779,277202300
2011-03-07,101.12025451660156,102.45129888244557,100.58938878269288,102.22048105820402,216790400
2011-03-08,102.00503540039062,102.328175598759,100.84326861055101,101.28181182980806,174615000
2011-03-09,101.85884857177734,102.17429914300787,101.25103977295645,101.80499774296327,153806000
2011-03-10,99.973876953125,100.92790672675366,99.87385315819346,100.78942307827802,301291800
2011-03-11,100.66626739501953,101.02787905722947,99.62760534090943,99.65068593723124,225621800
2011-03-14,100.0584945678711,100.38932439335568,99.29679939727971,100.01233335872257,234974100
2011-03-15,98.9120864868164,99.50451594107305,97.32715602207064,97.39639782143267,359585400
2011-03-16,97.08094024658203,98.91977467393545,96.38849299547755,98.59662284018981,468670300
2011-03-17,98.36585998535156,98.78132854290088,97.78882130041215,98.48126889632766,254303700
2011-03-18,98.72361755371094,99.5890740421569,98.53043577556639,99.55815835476096,230435400
2011-03-21,100.25360870361328,100.4622365114205,99.83632950624146,99.95224563479083,153992600
2011-03-22,99.9058837890625,100.3695247757079,99.81316030808546,100.23816258069706,129538600
2011-03-23,100.19180297851562,100.45452737414442,99.15635144923958,99.62770368151928,148603100
2011-03-24,101.14998626708984,101.2968063223616,100.19953510780604,100.76362266516684,159129800
2011-03-25,101.45909881591797,101.89954725420112,101.14227778696151,101.41273706356007,155642800
2011-03-28,101.2117691040039,101.93813429838607,101.18086521506041,101.67540997429636,109762400
2011-03-29,101.89181518554688,101.92271908741586,100.79454391052587,101.12681096686624,129798800
2011-03-30,102.59498596191406,102.89634907570915,102.27816500382986,102.42498504737524,135835000
2011-03-31,102.45587921142578,102.74179624464917,102.34769789344051,102.46361402827573,132537100
2011-04-01,102.88861846923828,103.36771733476594,102.6413519048945,103.0895350805786,153850100
2011-04-04,102.97362518310547,103.29044617339588,102.67999685704658,103.10498739571527,100768900
2011-04-05,102.95817565917969,103.41408187420856,102.72635514261002,102.77271688774769,120791500
2011-04-06,103.28269958496094,103.54542395024764,102.8654203780901,103.45270047800032,120411600
2011-04-07,103.01997375488281,103.52996463587067,102.50997108301614,103.0972393836973,170731500
2011-04-08,102.66449737548828,103.53768255381767,102.23949521829802,103.47586298632847,147945400
2011-04-11,102.35543823242188,103.12043052556105,102.10815989746942,102.77270568405415,121385400
2011-04-12,101.59044647216797,101.98453310156444,101.21954071562533,101.78362827320413,161187400
2011-04-13,101.58270263671875,102.13905526212915,101.19633911378884,102.06178963207056,162059000
2011-04-14,101.65995025634766,101.81449327996444,100.66313773177401,100.99540464300625,161220400
2011-04-15,102.03089141845703,102.28589280216104,101.54408131400484,101.84544444185849,170006700
